 altitude/km, (Forward Reaction) CS2+OH->SH+COS, CS2+O->CS+SO, CS2+O->COS+S, CS2+O->CO+S2, CS2+OH->SCSOH, SCSOH+O2->COS+HSO2, CS+O2->COS+O, CS+O3->COS+O2, CS+O->CO+S, CS2E+O2->CS2, CS2E+N2->CS2, CS2E+O2->CS+SO2, S2+O->S+SO, CS+O2->CO+SO, SCSOH->CS2+OH, (added), SO+O3->SO2+O2, SO+O2->SO2+O, SO+OH->SO2+H, SO+NO2->SO2+NO, HSO2+O2->HO2+SO2, SH+O->H+SO, SH+O2->OH+SO, SH+O3->HSO+NO, HSO+O2->SO2+OH, HSO+O3->O2+O2+SH, S+O2->SO+O, S+O3->O2+SO, S+OH->H+SO,(Photochemistry)COS->CO+S, CS2->CS+S, CS2->CS2E, SO2->SO+O, SO3->SO2+O, H2S->SH+H, SO->S+O 
           1   3.6093950314449647E-002   2.6621177395797467E-002   2.3394368014488685E-003   9.6804281439263494E-004   144.37580125779857        144.36944900203571        1.5891961637451129        2.2183212430009101E-004   1.6096077426921191E-008   360.01759462838334        1317.6643963398831        18.000879731419165        6.4611262226373748E-005   16.438077157638453        6.3522557560895714E-003   4.8563608195326437E-003   24.720807068741802        1.6193077386219783E-005   0.0000000000000000        144.37073046998265        5.3230975634214847E-007   8.2045276871477881        9.2606269184682333        963.54618400156460        4.8766554233190765E-003   2.4040624687685472E-003   1.6909613416688901E-009   2.4827200624436676E-014   1.1871451935225669E-021   961.05875046379902        1695.6828706997007        7.5332395177577969E-022   7.7068326464926196E-006   6.9044775510194985E-023   6.0571112025481114E-032
           2   8.3651090528863610E-003   9.4738421995933901E-003   8.3254976905517688E-004   3.4450335271248689E-004   33.460436211545442        33.458767066708241       0.53820486898446840        7.7628726690374971E-005   6.4887847997401283E-009   121.91607501985959        442.32589576366291        6.0958037509929790        6.2237585890967531E-005   5.5669988166434718        1.6691448423301163E-003   1.7791616021147177E-003   7.9277022745055810        5.1495200319875751E-006   0.0000000000000000        33.459162272745729        1.9097006560613153E-007   2.3086019444162282        2.6253511773427558        288.55476963509523        1.4565423252237300E-003   8.9479319338850178E-004   6.5033707373526002E-010   7.2354830428068665E-015   3.1618013182546012E-019   324.56008345250325        570.33777453450568        3.3687872197517587E-019   5.8687938245892911E-006   1.0710156027340400E-020   1.0734397359046290E-029
           3   2.2745141946939264E-003   3.8886353989448425E-003   3.4172856536181950E-004   1.4140492359799426E-004   9.0980567787757050        9.0975382662332596       0.20085258112218085        3.0791459207342504E-005   3.0230774800772514E-009   45.490817705762311        164.99260307789439        2.2745408852881148        6.1253167739983990E-005   2.0775473167620770        5.1851254367132568E-004   7.5785864815083989E-004   2.9031666733603712        1.9457506147714974E-006   0.0000000000000000        9.0976766424697093        8.6246890157633708E-008  0.78517216039732574       0.92772286943043236        101.73615442152425        5.2872020333229002E-004   4.0298444487523306E-004   3.1130216184426861E-010   2.7192252876067880E-015   6.3135991361752842E-017   121.52403538020023        212.75796166894165        1.2680291133129192E-016   5.2252624878261389E-006   1.7013169589020453E-018   2.2444407729634933E-027
           4   8.1940100196048384E-004   1.6806125102310579E-003   1.4769019029303235E-004   6.1113182190220276E-005   3.2776040078419348        3.2773887763404508        7.5425781038177014E-002   1.3137711053272255E-005   1.4874624254847064E-009   17.078703071633061        62.197067902663690       0.85393515358165317        6.2788525344235218E-005  0.78017732276602347        2.1523150172982067E-004   3.8795369932635438E-004   1.1712527210864454        1.1241638663894619E-006   0.0000000000000000        3.2774212289178535        5.5566210877364195E-008  0.35797462776763472       0.46738511922348697        44.809848541919457        2.5447490852822420E-004   2.1048001837338818E-004   1.8473609676191153E-010   1.5683664869749298E-015   1.0913367150467625E-014   45.928350036584156        80.129706127877171        3.5051869047125784E-014   6.7421327511451638E-006   2.6271193295602721E-016   4.9606234447411659E-025
           5   3.0500922893019513E-004   7.6489040654110357E-004   6.7217641786945450E-005   2.7814196601494668E-005   1.2200369157207804        1.2199440480078798        2.8365702996405048E-002   5.7271743644865897E-006   7.6885106796799711E-010   6.4202205561843151        23.770366765111476       0.32101102780921564        6.6370790138540415E-005  0.29340469422398352        9.2867712997139632E-005   2.1292303660095884E-004  0.50204757758311491        6.9137685442757234E-007   0.0000000000000000        1.2199549926935587        4.0931907114491643E-008  0.17923213872860733       0.26454977963021126        22.272557824562107        1.4156102396175018E-004   1.3358906634138327E-004   1.3591230224998507E-010   1.1301272019376960E-015   1.4713079082980793E-012   17.548971417877908        30.511598349104460        5.7866463658957567E-012   9.2398437238700438E-006   2.8251891499513374E-014   7.2400677931554381E-023
           6   1.1594529950648624E-004   3.6753934127063074E-004   3.2298911808631184E-005   1.3365066955295663E-005  0.46378119802594492       0.46374005979487215        1.0676492887024243E-002   2.7250443268344221E-006   4.2110860735980215E-010   2.4149083346344806        9.0851188557014950       0.12074541673172404        7.4034124844983109E-005  0.11043382676956350        4.1138231110835430E-005   1.3889749065540790E-004  0.22929011040146180        4.9046801665601370E-007   0.0000000000000000       0.46374290522627221        3.3221661336476585E-008   9.1952812627747696E-002  0.16637993621364591        11.633384615471384        8.9528963357572900E-005   1.0633344790506642E-004   1.3675897991979637E-010   1.0482683465858300E-015   1.2647836028872361E-010   6.7070372110306264        11.620772607067465        5.2478260753464140E-010   1.2857144877439641E-005   1.7692139844106591E-012   6.5607392633916649E-021
           7   4.3035445310153488E-005   2.1040145320664263E-004   1.8489824675735258E-005   7.6509619347870040E-006  0.17214178124061394       0.17212383467967010        4.0665856151322838E-003   1.4862002443538125E-006   2.7549800402136550E-010  0.91841881266681769        3.5474470726230161        4.5920940633340887E-002   9.4986524538319655E-005   4.2063308252742869E-002   1.7946560961861337E-005   1.1687790662357137E-004  0.12067908551765423        3.7678314750245841E-007   0.0000000000000000       0.17212472656224684        3.2933193937387533E-008   4.9213200572158423E-002  0.12401141006839951        6.2918247104296663        6.6686452782297256E-005   1.1348290395127905E-004   2.0898679671461000E-010   1.2596925970106494E-015   6.4738722669809654E-009   2.6139197216830401        4.5117868259230747        2.6726183026634550E-008   1.8287895508295674E-005   6.4111939109136246E-011   3.7343973044200579E-019
           8   1.6298054419083811E-005   1.2167887508018758E-004   1.0692992052501330E-005   4.4246863665522740E-006   6.5192217676335235E-002   6.5184115695860925E-002   1.5814208869255506E-003   8.4464031295400436E-007   1.8232844563560735E-010  0.35636444864659644        1.4335112284541056        1.7818222432329823E-002   1.1972603841201851E-004   1.6357652473009993E-002   8.1019804819714133E-006   1.1872417410271697E-004   7.3234183744890727E-002   3.5550695898571015E-007   0.0000000000000000        6.5184344630392646E-002   3.3104042190074786E-008   2.6489220016470333E-002   9.4272086305237576E-002   3.5319530161781816        5.2149652948451795E-005   1.3061535529581308E-004   3.5152771533131001E-010   1.6378495338585361E-015   1.9621907220557367E-007   1.0521843653083442        1.8076938995329881        7.8848355783354587E-007   3.6566658572612286E-005   1.3840042090915581E-009   1.4900511423061368E-017
           9   6.3597037522858680E-006   8.2132513418662733E-005   7.2177057246703609E-006   2.9866368515877357E-006   2.5438815009143467E-002   2.5435034125695859E-002   6.3314621994311809E-004   5.4688026799210544E-007   1.4150423239099627E-010  0.14201176998276119       0.59683324952214489        7.1005884991380578E-003   1.6755398844316575E-004   6.5490382200301921E-003   3.7808834511169523E-006   1.7240290307801300E-004   5.8153072508742278E-002   4.2768793867569404E-007   0.0000000000000000        2.5435105778437942E-002   4.0403746406210645E-008   1.5332703764408141E-002   8.5556873748136752E-002   2.1097998672384204        4.8239644996405017E-005   1.7834492394022049E-004   7.7622922318663882E-010   2.5370488767677169E-015   3.5707977311442541E-006  0.43669517802305446       0.74594560800402465        1.3760068744547429E-005   6.6482431470821330E-005   1.8043871343263806E-008   4.4223326563759263E-016
          10   2.4138794752710396E-006   4.9147649933402631E-005   4.3190359032384126E-006   1.7871872703055500E-006   9.6555179010841593E-003   9.6537770560425045E-003   2.2496741670925674E-004   3.0416415982323036E-007   9.8228344071673242E-011   5.0061690737846082E-002  0.22281555795615102        2.5030845368923041E-003   2.2084093586620932E-004   2.3269825577143057E-003   1.7408450428929106E-006   2.9060994344858244E-004   5.6244226355390184E-002   6.6718188113556716E-007   0.0000000000000000        9.6538028666440599E-003   5.5899987147131942E-008   1.0088459218861088E-002   8.5765407927608131E-002   1.3876952217597065        4.7818031328860447E-005   2.6677521354035268E-004   1.8175019870750025E-009   4.7535060563833805E-015   4.1598266387630749E-005  0.16249248365645313       0.27538033323088051        1.4646078953510573E-004   1.0267051907241362E-004   1.3758691536463414E-007   9.8234254609024154E-015
